id_classe_equivalencia,k_frequencia,1.i.1_uf_onde_mora,2.i_tempo_de_experiencia_em_dados,2.j_tempo_de_experiencia_em_ti,1.l_nivel_de_ensino,1.m_área_de_formação,2.f_cargo_atual
1777,1,DF,de 3 a 4 anos,de 5 a 6 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1778,1,DF,de 5 a 6 anos,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1779,1,DF,de 5 a 6 anos,Mais de 10 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1780,1,DF,de 5 a 6 anos,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1781,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outra Opção
1782,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1783,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1784,1,DF,de 3 a 4 anos,de 5 a 6 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Arquiteto de Dados/Data Architect
1785,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Cientista de Dados/Data Scientist
1786,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Outras Engenharias (não incluir engenharia de software ou TI),Engenheiro de Dados/Data Engineer/Data Architect
1787,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Outras Engenharias (não incluir engenharia de software ou TI),Analista de Dados/Data Analyst
1788,1,DF,de 3 a 4 anos,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Analista de Dados/Data Analyst
1789,1,DF,de 3 a 4 anos,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Cientista de Dados/Data Scientist
1790,1,DF,de 3 a 4 anos,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Engenheiro de Dados/Data Engineer/Data Architect
1791,1,DF,de 3 a 4 anos,Menos de 1 ano,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1792,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Doutorado ou Phd,Economia/ Administração / Contabilidade / Finanças/ Negócios,Cientista de Dados/Data Scientist
1793,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1794,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1795,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Outras Engenharias (não incluir engenharia de software ou TI),Cientista de Dados/Data Scientist
1796,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analytics Engineer
1797,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Analista de BI/BI Analyst
1798,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Analista de Negócios/Business Analyst
1799,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Outra Opção
1800,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1801,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Dados/Data Analyst
1802,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Outra opção,Analista de Dados/Data Analyst
1803,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Outra opção,Engenheiro de Dados/Data Engineer/Data Architect
1804,1,DF,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Cientista de Dados/Data Scientist
1805,1,DF,de 3 a 4 anos,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1806,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Analista de Dados/Data Analyst
1807,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Cientista de Dados/Data Scientist
1808,1,ES,Menos de 1 ano,Menos de 1 ano,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Analista de BI/BI Analyst
1809,1,ES,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1810,1,ES,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de BI/BI Analyst
1811,1,ES,Menos de 1 ano,de 1 a 2 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1812,1,ES,Não tenho experiência na área de dados,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Negócios/Business Analyst
1813,1,ES,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Outra Opção
1814,1,ES,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outras Engenharias (não inclui dev)
1815,1,ES,Mais de 10 anos,de 5 a 6 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1816,1,ES,Não tenho experiência na área de dados,de 7 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Negócios/Business Analyst
1817,1,ES,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1818,1,ES,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1819,1,ES,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Outra opção,Analista de Dados/Data Analyst
1820,1,ES,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Outra opção,Analista de Suporte/Analista Técnico
1821,1,ES,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Engenheiro de Dados/Data Engineer/Data Architect
1822,1,ES,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1823,1,ES,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Analista de Dados/Data Analyst
1824,1,ES,de 1 a 2 anos,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analytics Engineer
1825,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Analista de Dados/Data Analyst
1826,1,ES,Mais de 10 anos,de 3 a 4 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analytics Engineer
1827,1,ES,Mais de 10 anos,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas
1828,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais,Analista de Dados/Data Analyst
1829,1,DF,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Química / Física,Analista de Dados/Data Analyst
1830,1,DF,de 5 a 6 anos,de 1 a 2 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1831,1,DF,de 5 a 6 anos,de 3 a 4 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1832,1,DF,de 5 a 6 anos,de 7 a 10 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1833,1,DF,de 5 a 6 anos,de 7 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1834,1,DF,de 7 a 10 anos,Mais de 10 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1835,1,ES,Mais de 10 anos,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
1836,1,DF,de 7 a 10 anos,Mais de 10 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas
1837,1,DF,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Analista de Dados/Data Analyst
1838,1,DF,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analytics Engineer
1839,1,DF,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais,Analista de BI/BI Analyst
1840,1,DF,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais,Analista de Suporte/Analista Técnico
1841,1,DF,de 7 a 10 anos,de 7 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Cientista de Dados/Data Scientist
1842,1,DF,de 7 a 10 anos,de 7 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outra Opção
1843,1,DF,de 7 a 10 anos,de 7 a 10 anos,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas
1844,1,DF,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Cientista de Dados/Data Scientist
1845,1,DF,de 3 a 4 anos,Menos de 1 ano,Estudante de Graduação,Outras Engenharias (não incluir engenharia de software ou TI),Analista de BI/BI Analyst
1846,1,DF,de 3 a 4 anos,Menos de 1 ano,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Analista de Dados/Data Analyst
1847,1,DF,de 1 a 2 anos,de 5 a 6 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas
1848,1,DF,Mais de 10 anos,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Engenheiro de Dados/Data Engineer/Data Architect
